num_top_features,hid,layers,cost,epoch_converged,total_time,epoch,lr,k,p,r,train_count,seed
3.0,64,2,0.2562724468869877,0,32.8954656124115,1000,0.001,20.0,,,100.0,42.0
3.0,64,2,0.253537118394966,3,34.46720838546753,1000,0.001,25.0,,,100.0,42.0
3.0,64,2,0.2541682070717678,0,40.75128221511841,1000,0.001,30.0,,,100.0,42.0
3.0,64,2,0.2658097026361526,0,39.43559694290161,1000,0.001,35.0,,,100.0,42.0
3.0,64,2,0.2742952701805307,2,48.247673988342285,1000,0.001,40.0,,,100.0,42.0
5.0,64,2,0.2290996086826792,0,18.510975122451782,1000,0.01,1.0,,,100.0,42.0
5.0,64,2,0.2473954728777364,0,19.43138718605041,1000,0.01,5.0,,,100.0,42.0
5.0,64,2,0.2623285835336914,0,22.192507028579712,1000,0.01,10.0,,,100.0,42.0
5.0,64,2,0.2489787231047853,0,23.507571697235107,1000,0.01,15.0,,,100.0,42.0
5.0,64,2,0.2660434541694704,0,27.09075427055359,1000,0.01,20.0,,,100.0,42.0
5.0,64,2,0.2844327717601445,0,26.334681510925293,1000,0.01,25.0,,,100.0,42.0
5.0,64,2,0.2706140498945262,2,30.464297771453857,1000,0.01,30.0,,,100.0,42.0
5.0,64,2,0.2397806105483629,0,31.64949202537537,1000,0.01,35.0,,,100.0,42.0
5.0,64,2,0.2655829097829298,0,35.65129566192627,1000,0.01,40.0,,,100.0,42.0
5.0,64,2,0.2118131341623123,0,15.076832056045532,1000,0.001,1.0,,,100.0,42.0
5.0,64,2,0.2633363208243488,0,14.82948875427246,1000,0.001,5.0,,,100.0,42.0
5.0,64,2,0.2705302393839466,0,15.947011709213257,1000,0.001,10.0,,,100.0,42.0
5.0,64,2,0.2568051065316841,0,18.641303777694706,1000,0.001,15.0,,,100.0,42.0
5.0,64,2,0.2814194928567385,1,22.18319010734558,1000,0.001,20.0,,,100.0,42.0
5.0,64,2,0.2832906854745022,0,23.44116878509521,1000,0.001,25.0,,,100.0,42.0
5.0,64,2,0.2722543400679848,0,27.30802965164185,1000,0.001,30.0,,,100.0,42.0
5.0,64,2,0.2889416684983601,0,28.687020301818848,1000,0.001,35.0,,,100.0,42.0
5.0,64,2,0.2712142914704496,2,32.765347957611084,1000,0.001,40.0,,,100.0,42.0
10.0,64,2,0.2270094450619211,0,15.598748683929443,1000,0.01,1.0,,,100.0,42.0
10.0,64,2,0.2719043651323601,0,15.398669481277466,1000,0.01,5.0,,,100.0,42.0
10.0,64,2,0.2718125404199853,0,16.819184064865112,1000,0.01,10.0,,,100.0,42.0
10.0,64,2,0.2886069372513721,2,20.764561891555783,1000,0.01,15.0,,,100.0,42.0
10.0,64,2,0.3030897920270529,1,25.796963214874268,1000,0.01,20.0,,,100.0,42.0
