,feature,imp
144,num__x2741,0.0016253070583030762
145,num__x3492,0.001603592194093488
146,num__x1936,0.0015988696354418208
147,num__x1097,0.0015986802753184827
148,num__x3184,0.0015744770026184219
149,num__x2683,0.0015658402395857202
150,num__x2594,0.0015566965652541054
151,num__x1623,0.001555021080248877
152,num__x2618,0.0015414509439156043
153,num__x3050,0.0015339014935573717
154,num__x553,0.001529516396702151
155,num__x3541,0.001521221620223215
156,num__x950,0.0015132695638787749
157,num__x1641,0.0015091175508469285
158,num__x3515,0.0015060601249831922
159,num__x1715,0.0015001755085600338
160,num__x2735,0.001461460750820682
161,num__x3447,0.0014507457162454213
162,num__x36,0.001438054112980821
163,num__x2854,0.0014362446849087015
164,num__x3322,0.001417335846011592
165,num__x565,0.0014147690888544093
166,num__x2521,0.0014068430736074158
167,num__x1909,0.001401636896475354
168,num__x2399,0.0013996211676938258
169,num__x3511,0.0013995837430702805
170,num__x619,0.001396280388126747
171,num__x3287,0.0013938465714522094
172,num__x629,0.001379710273958716
173,num__x1948,0.0013791019032002604
174,num__x563,0.001379071602102899
175,num__x3310,0.0013770473436938116
176,num__x3232,0.001375442391562339
177,num__x3501,0.0013593769575321627
178,num__x1565,0.0013455729129658923
179,num__x816,0.0013386232263183598
180,num__x34,0.0013259178357805754
181,num__x290,0.00131256800616169
182,num__x3048,0.0013120599218743667
183,num__x828,0.0013101841656346198
184,num__x278,0.001296933419762817
185,num__x1545,0.0012947752052582461
186,num__x601,0.001293251323764871
187,num__x1317,0.0012864487667756245
188,num__x286,0.0012855640839842667
189,num__x2395,0.0012833896520395157
190,num__x550,0.0012814070931610614
191,num__x3249,0.001271301094686638
192,num__x3488,0.0012680367922266616
193,num__x44,0.0012575106249631861
194,num__x3514,0.0012566867153589287
195,num__x387,0.0012562685722770919
196,num__x1546,0.0012521730997729363
197,num__x1903,0.0012504649549009783
198,num__x752,0.0012484569127792558
199,num__x1378,0.001244770708167339
200,num__x87,0.0012421413400137932
201,num__x1244,0.0012414569555590446
202,num__x1213,0.0012325465392481326
203,num__x171,0.0012261177363864007
204,num__x1287,0.0012166863364733095
205,num__x1516,0.0012150461063524646
206,num__x698,0.0012123255263159485
207,num__x1107,0.0012081164687562545
208,num__x2515,0.0012022159808003276
209,num__x2060,0.001200732282322499
210,num__x1620,0.0011986209460752174
211,num__x535,0.001197348363496039
212,num__x852,0.0011967513085413938
213,num__x844,0.0011914766725917595
214,num__x2720,0.0011856122855764015
215,num__x1066,0.001182888452545704
216,num__x1541,0.001179779138781992
217,num__x2852,0.001175556421647837
218,num__x2024,0.0011671130878451795
219,num__x3160,0.001155585140185583
220,num__x3548,0.0011553600813775653
221,num__x2733,0.0011497001490735636
222,num__x1261,0.0011432664670720499
223,num__x3359,0.0011240549185748542
224,num__x2298,0.0011217220987242644
225,num__x597,0.0011192296715397533
226,num__x2736,0.001111550507819039
227,num__x1976,0.0011110333092523754
228,num__x511,0.001098536156238078
229,num__x645,0.0010953219033543512
230,num__x1523,0.001092701603519044
231,num__x1198,0.0010922488682999034
232,num__x2722,0.001091462441245267
233,num__x1220,0.0010887700990842965
234,num__x3462,0.0010882959449336912
235,num__x574,0.001086206805164075
236,num__x600,0.0010791541172840498
237,num__x532,0.001077419161136542
238,num__x2188,0.0010763350695139787
239,num__x166,0.00107467803082716
240,num__x2448,0.0010671508675277233
241,num__x2512,0.0010670734468498863
242,num__x2486,0.0010663343263500184
243,num__x32,0.0010661506867708636
244,num__x1191,0.0010593271778633903
245,num__x1987,0.0010558250493306934
246,num__x1898,0.001052918163325357
247,num__x2335,0.0010483418724939872
