num_top_features,hid,layers,cost,epoch_converged,total_time,epoch,lr,k,p,r,train_count,seed
0.0,64,2,0.3080189472164226,0,4.75575065612793,1000,0.01,15.0,,,120.0,40.0
0.0,64,2,0.3390393774902098,0,4.438700675964356,1000,0.01,20.0,,,120.0,40.0
0.0,64,2,0.3045825249364345,0,4.9209160804748535,1000,0.01,25.0,,,120.0,40.0
0.0,64,2,0.3390511976416316,0,4.5578672885894775,1000,0.01,30.0,,,120.0,40.0
0.0,64,2,0.3298904312384526,0,4.263976812362671,1000,0.01,35.0,,,120.0,40.0
0.0,64,2,0.3936393858218347,0,4.641537189483643,1000,0.01,40.0,,,120.0,40.0
0.0,64,2,0.3427402143472705,1,4.805723190307617,1000,0.001,1.0,,,120.0,40.0
0.0,64,2,0.3462790015424407,0,4.739145040512085,1000,0.001,5.0,,,120.0,40.0
3.0,64,2,0.2851247944463483,555,44.265536308288574,1000,0.01,20.0,,,120.0,41.0
0.0,64,2,0.3495254648440613,0,4.592799186706543,1000,0.001,10.0,,,120.0,40.0
0.0,64,2,0.31458739384202,0,4.842995405197144,1000,0.001,15.0,,,120.0,40.0
0.0,64,2,0.3677177898404075,0,4.990553855895996,1000,0.001,20.0,,,120.0,40.0
0.0,64,2,0.3450327146357075,0,4.319793462753296,1000,0.001,25.0,,,120.0,40.0
0.0,64,2,0.3533002436778113,0,3.811466693878174,1000,0.001,30.0,,,120.0,40.0
0.0,64,2,0.3373585945207539,0,4.393419027328491,1000,0.001,35.0,,,120.0,40.0
0.0,64,2,0.3642097405061389,0,4.789312362670898,1000,0.001,40.0,,,120.0,40.0
1.0,64,2,0.1658095050652583,121,5.265979528427124,1000,0.01,1.0,,,120.0,40.0
1.0,64,2,0.2301674780915287,945,11.044562339782717,1000,0.01,5.0,,,120.0,40.0
3.0,64,2,0.1451641149870801,75,55.29064393043518,1000,0.01,25.0,,,120.0,41.0
1.0,64,2,0.1043090262852387,110,18.737627744674683,1000,0.01,10.0,,,120.0,40.0
1.0,64,2,0.2331799097848716,233,26.492513418197632,1000,0.01,15.0,,,120.0,40.0
3.0,64,2,0.1242595658837805,17,62.69915056228638,1000,0.01,30.0,,,120.0,41.0
1.0,64,2,0.1017096300645919,663,34.07984280586243,1000,0.01,20.0,,,120.0,40.0
1.0,64,2,0.1960951448351248,439,41.06690335273743,1000,0.01,25.0,,,120.0,40.0
3.0,64,2,0.2646874211768555,110,73.32212519645691,1000,0.01,35.0,,,120.0,41.0
1.0,64,2,0.2331799097848716,317,48.694562673568726,1000,0.01,30.0,,,120.0,40.0
3.0,64,2,0.0854983034098691,170,83.13246130943298,1000,0.01,40.0,,,120.0,41.0
1.0,64,2,0.1960951448351248,355,56.01960873603821,1000,0.01,35.0,,,120.0,40.0
3.0,64,2,0.3154681099677435,25,7.900707721710205,1000,0.001,1.0,,,120.0,41.0
3.0,64,2,0.1561678363002233,127,14.127755165100098,1000,0.001,5.0,,,120.0,41.0
3.0,64,2,0.2040448163623859,0,24.204116582870483,1000,0.001,10.0,,,120.0,41.0
